ID,City,Postal Code,AreaCode,JoinDate,ExpiryDate,Time2ExpiryDays,Time2ExpiryYears,YearJoin,YearExpire,ProdCount,ProdMix,Gender,AssocMemCount,JoinAge,ExpireAge,PlusMemb,LTVCode,ERSCalls,ERSCallsBinary,RenewType,Target
6.2E+15,NIAGARA FALLS,L2E 6Z4,289,5/22/2015,6/30/2016,405,1,2015,2016,2,GM,F,0,,,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2T 4C4,289,12/12/2013,12/31/2014,384,1,2013,2014,1,M,M,0,49,50,N,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 4P5,289,12/13/2013,12/31/2014,383,1,2013,2014,1,M,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,WAINFLEET,L0S 1V0,905,12/16/2013,12/31/2014,380,1,2013,2014,3,EGM,M,1,49,50,N,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 0B7,289,12/19/2013,12/31/2014,377,1,2013,2014,3,GMS,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 5R2,905,12/31/2013,12/31/2014,365,1,2013,2014,3,EGM,M,0,49,50,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M 7P4,905,1/8/2014,1/31/2015,388,1,2014,2015,1,M,M,1,49,50,N,C,0,NO,R,YES
6.2E+15,BRAMPTON,L6P 3E1,647,5/23/2015,5/31/2016,374,1,2015,2016,3,AEM,M,0,,,Y,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2T 1X5,905,5/24/2015,5/31/2016,373,1,2015,2016,3,AEM,F,0,,,Y,C,2,YES,R,YES
6.2E+15,RIDGEWAY,L0S 1N0,905,1/16/2014,1/31/2015,380,1,2014,2015,3,EMS,M,1,49,50,N,C,1,YES,R,YES
6.2E+15,ST CATHARNIES,L2T 2V9,905,1/21/2014,1/31/2015,375,1,2014,2015,5,BEFGM,F,1,49,50,N,C,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M 4G2,905,1/24/2014,1/31/2015,372,1,2014,2015,2,EM,F,0,49,50,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 7T7,905,1/28/2014,1/31/2015,368,1,2014,2015,1,M,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 7G2,905,1/28/2014,1/31/2015,368,1,2014,2015,2,EM,M,0,49,50,Y,C,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R 7L5,289,1/30/2014,1/31/2015,366,1,2014,2015,3,GMW,M,0,49,50,N,B,0,NO,R,YES
6.2E+15,RIDGEWAY,L0S 1N0,905,2/1/2014,2/28/2015,392,1,2014,2015,3,AEM,F,0,49,50,N,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 5X2,905,2/1/2014,2/28/2015,392,1,2014,2015,3,AEM,F,0,49,50,Y,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 2W5,289,2/26/2014,2/28/2015,367,1,2014,2015,3,EFM,F,0,49,50,Y,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 1H5,905,3/13/2014,3/31/2015,383,1,2014,2015,1,M,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,ST. CATHARINES,L2N 5H7,905,3/18/2014,3/31/2015,378,1,2014,2015,2,EM,F,1,49,50,N,E,11,YES,R,YES
6.2E+15,PORT ROBINSION,L0S 1K0,905,5/27/2015,5/31/2016,370,1,2015,2016,3,AEM,F,0,,,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N 2W1,289,5/27/2015,5/31/2016,370,1,2015,2016,2,EM,M,0,,,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N 4C3,905,5/27/2015,5/31/2016,370,1,2015,2016,3,AEM,M,1,,,N,C,2,YES,R,YES
6.2E+15,MARKHAM,L6B 1C3,416,3/21/2014,3/31/2015,375,1,2014,2015,2,MS,M,0,49,50,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 3E5,905,3/27/2014,3/31/2015,369,1,2014,2015,3,EMS,F,0,49,50,N,C,1,YES,R,YES
6.2E+15,BEAMSVILLE,L0R 1B7,905,5/2/2014,5/31/2015,394,1,2014,2015,2,EM,M,2,49,50,Y,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 1E6,905,5/20/2014,5/31/2015,376,1,2014,2015,3,EFM,M,0,49,50,Y,C,2,YES,R,YES
6.2E+15,FORT ERIE,L2A 4J1,905,5/26/2014,5/31/2015,370,1,2014,2015,2,EM,F,1,49,50,N,D,2,YES,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S 1J0,289,5/27/2014,5/31/2015,369,1,2014,2015,3,EGM,M,1,49,50,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M 6W5,905,6/6/2014,6/30/2015,389,1,2014,2015,4,AEGM,F,0,49,50,N,D,1,YES,R,YES
6.2E+15,WELLAND,L3B 2R7,905,6/6/2014,6/30/2015,389,1,2014,2015,2,EM,M,0,49,50,Y,D,3,YES,R,YES
6.2E+15,WELLAND,L3B 5M7,905,7/16/2014,7/31/2015,380,1,2014,2015,2,EM,M,0,49,50,Y,C,1,YES,R,YES
6.2E+15,RIDGEWAY,L0S 1N0,905,7/29/2014,7/31/2015,367,1,2014,2015,4,FKMO,F,0,49,50,N,B,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G 6X4,905,6/1/2015,6/30/2016,395,1,2015,2016,3,AEM,F,0,,,N,D,4,YES,R,YES
6.2E+15,ST CATHARINES,L2S 3J5,905,8/1/2014,8/31/2015,395,1,2014,2015,3,FGM,F,1,49,50,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J 2Y9,905,8/13/2014,8/31/2015,383,1,2014,2015,3,EGM,M,0,49,50,Y,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 1K6,905,8/26/2014,8/31/2015,370,1,2014,2015,3,GMW,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 2L8,905,9/4/2014,9/30/2015,391,1,2014,2015,1,M,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,GRASSIE,L0R 1M0,905,9/5/2014,9/30/2015,390,1,2014,2015,2,EM,F,0,49,50,Y,D,5,YES,R,YES
6.2E+15,NASHVILLE,37211,615,9/13/2014,9/30/2015,382,1,2014,2015,5,AEGMO,F,0,49,51,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 6C6,905,9/30/2014,9/30/2015,365,1,2014,2015,3,BEM,M,0,49,50,Y,E,4,YES,R,YES
6.2E+15,ST CATHARINES,L2T 3T4,905,10/1/2014,10/31/2015,395,1,2014,2015,2,EM,M,2,49,50,N,D,5,YES,R,YES
6.2E+15,BELLETUNE,E8G 2T7,506,10/3/2014,10/31/2015,393,1,2014,2015,3,EGM,F,0,49,50,Y,D,7,YES,R,YES
6.2E+15,ST CATHARINES,L2S 3X3,905,10/28/2014,10/31/2015,368,1,2014,2015,2,EM,F,2,49,50,Y,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M 5T6,905,12/1/2014,12/31/2015,395,1,2014,2015,1,M,M,0,49,50,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 6B6,905,11/19/2013,11/30/2014,376,1,2013,2014,2,AM,M,1,49,50,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R 5S6,905,12/18/2014,12/31/2015,378,1,2014,2015,5,EFGKM,F,0,49,50,Y,C,3,YES,R,YES
6.2E+15,ST CATHARINES,L2N 5G6,905,12/19/2014,12/31/2015,377,1,2014,2015,3,EGM,F,0,49,50,Y,D,3,YES,R,YES
6.2E+15,WELLAND,L3B 1W3,306,12/29/2014,12/31/2015,367,1,2014,2015,4,AFMW,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 2W4,905,1/2/2015,1/31/2016,394,1,2015,2016,4,GMOT,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S 1J0,905,1/7/2015,1/31/2016,389,1,2015,2016,5,AEGMO,F,0,49,50,Y,C,2,YES,R,YES
6.2E+15,WELLAND,L3C 7G4,289,1/19/2015,1/31/2016,377,1,2015,2016,3,EGM,M,0,49,50,Y,C,1,YES,R,YES
6.2E+15,RIDGEWAY,L0S 1N0,905,2/3/2015,2/29/2016,391,1,2015,2016,1,M,F,0,49,50,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 3M6,905,2/3/2015,2/29/2016,391,1,2015,2016,6,EFGMSW,M,1,49,50,Y,C,2,YES,R,YES
6.2E+15,CRYSTAL BEACH,L0S 1B0,905,2/5/2015,2/29/2016,389,1,2015,2016,3,FGM,M,0,49,50,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 1S1,905,2/10/2015,2/29/2016,384,1,2015,2016,2,EM,F,0,49,50,N,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 5N3,289,2/11/2015,2/29/2016,383,1,2015,2016,3,GMT,F,1,49,50,N,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S 1J0,905,3/3/2015,3/31/2016,394,1,2015,2016,3,GMO,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 4N7,905,3/12/2015,3/31/2016,385,1,2015,2016,3,ABM,F,0,49,50,N,C,0,NO,R,YES
6.2E+15,THOROLD,L2V 3W8,905,3/16/2015,3/31/2016,381,1,2015,2016,5,EFGKM,F,0,49,50,Y,E,4,YES,R,YES
6.2E+15,WELLAND,L3C 1M2,905,3/21/2015,3/31/2016,376,1,2015,2016,3,AEM,F,0,49,50,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 2E4,905,10/13/2015,10/31/2016,384,1,2015,2016,4,EGMS,M,0,49,50,Y,C,1,YES,R,YES
6.2E+15,FONTHILL,L0S 1E0,905,5/2/2015,5/31/2016,395,1,2015,2016,3,AEM,F,0,49,50,N,C,2,YES,R,YES
6.2E+15,WELLAND,L3C 7C6,905,5/11/2015,5/31/2016,386,1,2015,2016,3,AMS,M,1,49,50,N,C,0,NO,R,YES
6.2E+15,FORT ERIE,L2A 5A3,905,6/24/2015,6/30/2016,372,1,2015,2016,3,EGM,F,0,49,50,N,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 1E5,905,6/29/2015,6/30/2016,367,1,2015,2016,2,EM,M,0,49,50,Y,C,1,YES,R,YES
6.2E+15,FENWICK,L0S 1C0,905,7/2/2015,7/31/2016,395,1,2015,2016,4,EFGM,F,1,49,50,Y,C,1,YES,R,YES
6.2E+15,ST ANNS,L0R 1Y0,905,7/13/2015,7/31/2016,384,1,2015,2016,3,EGM,F,2,49,51,N,D,4,YES,R,YES
6.2E+15,THOROLD,L2V 2W7,905,7/17/2015,7/31/2016,380,1,2015,2016,1,M,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 4H8,866,7/17/2015,7/31/2016,380,1,2015,2016,4,GMOQ,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M 1M7,289,7/28/2015,7/31/2016,369,1,2015,2016,4,EGMS,F,0,49,50,Y,C,2,YES,R,YES
6.2E+15,JORDAN,L0R 1S0,905,7/29/2015,7/31/2016,368,1,2015,2016,1,M,M,1,49,50,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 2P1,289,7/29/2015,7/31/2016,368,1,2015,2016,4,FGMO,M,0,49,50,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 5C9,289,8/5/2015,8/31/2016,392,1,2015,2016,4,AEGM,F,1,49,50,Y,D,8,YES,R,YES
6.2E+15,WAINFLEET,L0S 1V0,905,9/1/2015,9/30/2016,395,1,2015,2016,3,EGM,M,0,49,50,Y,E,5,YES,R,YES
6.2E+15,ST CATHARINES,L2R 2Y1,905,9/4/2015,9/30/2016,392,1,2015,2016,1,M,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J 1L9,289,9/14/2015,9/30/2016,382,1,2015,2016,2,GM,F,1,49,50,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 7F3,416,9/16/2015,9/30/2016,380,1,2015,2016,4,EGMW,M,0,49,50,N,D,3,YES,R,YES
6.2E+15,WELLAND,L3B 5N4,289,10/6/2015,10/31/2016,391,1,2015,2016,3,EGM,F,0,49,50,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 2J4,905,6/16/2015,6/30/2016,380,1,2015,2016,3,AEM,M,0,,,N,D,4,YES,R,YES
6.2E+15,ST CATHARINES,L2P 3P9,905,10/19/2015,10/31/2016,378,1,2015,2016,3,EGM,F,1,49,50,N,D,2,YES,A,YES
6.2E+15,NIAGARA FALLS,L2H 3G8,905,10/24/2015,11/30/2016,403,1,2015,2016,1,M,M,1,49,50,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 6B4,905,11/11/2015,11/30/2016,385,1,2015,2016,3,AGM,F,0,49,50,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 6M8,905,11/20/2015,11/30/2016,376,1,2015,2016,3,EGM,F,0,49,50,Y,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2S 3Z3,905,11/24/2015,11/30/2016,372,1,2015,2016,4,EGMS,M,1,49,50,N,D,8,YES,R,YES
6.2E+15,WELLAND,L3C 4H2,905,11/26/2015,11/30/2016,370,1,2015,2016,3,EGM,M,1,49,50,Y,E,8,YES,R,YES
6.2E+15,FORT ERIE,L2A5M4,905,10/1/2011,12/31/2013,822,2,2011,2013,4,AEFM,F,0,49,51,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N6T3,905,1/12/2010,1/31/2012,749,2,2010,2012,2,EM,M,0,49,51,N,D,3,YES,R,YES
6.2E+15,SCARBOROUGH,M1H 1E2,416,6/21/2015,6/30/2016,375,1,2015,2016,3,AEM,F,0,,,N,C,1,YES,R,YES
6.2E+15,BEAMSVILLE,L0R 1B7,905,6/21/2015,6/30/2016,375,1,2015,2016,3,AEM,M,0,,,N,C,1,YES,R,YES
6.2E+15,FORT ERIE,L2A1G2,905,1/13/2010,1/31/2012,748,2,2010,2012,2,EM,F,1,49,51,Y,D,2,YES,R,YES
6.2E+15,THOROLD,L2V2E7,905,1/14/2010,1/31/2012,747,2,2010,2012,1,M,F,2,49,51,N,D,0,NO,R,YES
6.2E+15,THOROLD,L2V2Z5,905,1/15/2010,1/31/2012,746,2,2010,2012,1,M,F,0,49,51,N,C,0,NO,R,YES
6.2E+15,THOROLD,L2V1G4,,1/20/2010,1/31/2012,741,2,2010,2012,1,M,F,0,49,51,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2T3G8,905,1/21/2010,1/31/2012,740,2,2010,2012,1,M,M,0,49,51,N,D,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G7S9,905,1/29/2010,1/31/2012,732,2,2010,2012,3,EMS,F,0,49,51,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N3R7,905,2/2/2010,2/29/2012,757,2,2010,2012,6,AEFGMS,M,1,49,51,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M4S1,289,2/10/2010,2/29/2012,749,2,2010,2012,2,EM,F,0,49,51,Y,D,3,YES,R,YES
6.2E+15,WELLAND,L3B5N8,905,2/16/2010,2/29/2012,743,2,2010,2012,2,EM,F,0,49,51,Y,C,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M4T7,905,4/30/2010,4/30/2012,731,2,2010,2012,1,M,F,0,49,51,Y,C,0,NO,R,YES
6.2E+15,WAINFLEET,L0S1V0,905,7/19/2010,7/31/2012,743,2,2010,2012,3,EFM,F,0,49,51,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N4H9,905,7/26/2010,7/31/2012,736,2,2010,2012,1,M,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E6N5,905,8/26/2010,8/31/2012,736,2,2010,2012,5,BEMOS,F,0,49,51,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2W1B6,905,9/7/2010,9/30/2012,754,2,2010,2012,3,EMW,M,0,49,51,Y,C,2,YES,R,YES
6.2E+15,WELLAND,L3C6S9,905,9/13/2010,9/30/2012,748,2,2010,2012,3,EMO,F,1,49,51,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C7G8,905,10/5/2010,10/31/2012,757,2,2010,2012,2,MO,M,1,49,51,Y,C,0,NO,R,YES
6.2E+15,FENWICK,L0S1C0,905,10/31/2010,10/31/2012,731,2,2010,2012,1,M,M,2,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M7P9,905,11/1/2010,11/30/2012,760,2,2010,2012,2,EM,M,1,49,51,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2S3J7,905,11/19/2010,3/31/2013,863,2,2010,2013,2,EM,F,1,49,52,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M4G9,905,12/22/2010,3/31/2013,830,2,2010,2013,4,AEKM,F,1,49,51,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M5J9,905,1/7/2011,1/31/2013,755,2,2011,2013,2,EM,F,1,49,51,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2S2S9,905,3/10/2011,3/31/2013,752,2,2011,2013,3,AEM,M,0,49,51,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R6P9,905,4/18/2011,4/30/2013,743,2,2011,2013,4,ACEM,M,0,49,51,Y,D,4,YES,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,905,4/19/2011,4/30/2013,742,2,2011,2013,3,EGM,F,0,49,51,Y,C,1,YES,R,YES
6.2E+15,RIDGEWAY,L0S1N0,905,6/9/2011,6/30/2013,752,2,2011,2013,3,EMO,M,0,49,51,Y,D,3,YES,R,YES
6.2E+15,BYNG INLET,P0G 1B0,705,6/26/2015,6/30/2016,370,1,2015,2016,4,BEGM,M,0,,,Y,C,1,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,6/17/2011,6/30/2013,744,2,2011,2013,2,EM,M,1,49,51,Y,B,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M5S5,905,6/23/2011,6/30/2013,738,2,2011,2013,2,EM,M,0,49,51,Y,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M3W9,905,8/4/2011,8/31/2013,758,2,2011,2013,5,AEMOT,M,1,49,51,N,A,4,YES,R,YES
6.2E+15,ST CATHARINES,L2N1S2,905,8/15/2011,11/30/2013,838,2,2011,2013,5,ACMOS,M,0,49,51,Y,A,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M5R2,905,10/23/2011,10/31/2013,739,2,2011,2013,4,EFMO,M,0,49,51,N,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M4X4,905,11/21/2011,11/30/2013,740,2,2011,2013,3,EMO,F,2,49,51,Y,B,1,YES,R,YES
6.2E+15,WELLAND,L3C5B5,905,11/24/2011,11/30/2013,737,2,2011,2013,2,EM,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H2X3,905,12/6/2011,12/31/2013,756,2,2011,2013,2,EM,F,1,49,51,Y,E,9,YES,R,YES
6.2E+15,ST CATHARINES,L2P 2X8,289,1/16/2012,1/31/2014,746,2,2012,2014,1,M,M,0,49,51,Y,C,1,YES,R,YES
6.2E+15,VINELAND STATION,L0R 2E0,289,1/20/2012,1/31/2014,742,2,2012,2014,2,MW,F,0,49,51,Y,C,0,NO,R,YES
6.2E+15,THOROLD,L2V 2C3,289,6/26/2015,6/30/2016,370,1,2015,2016,4,ABEM,F,0,,,N,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2S 3T2,905,3/6/2012,3/31/2014,755,2,2012,2014,1,M,M,1,49,51,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 5A2,905,3/8/2012,3/31/2014,753,2,2012,2014,1,M,M,1,49,51,Y,D,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 2A6,289,5/25/2012,9/30/2014,858,2,2012,2014,2,GM,F,0,49,52,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 1J8,905,6/25/2012,6/30/2014,735,2,2012,2014,2,EM,F,1,49,51,Y,D,3,YES,R,YES
6.2E+15,PORT COLBORNE,L3K 2X9,905,7/16/2012,7/31/2014,745,2,2012,2014,2,GM,M,0,49,52,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2S 1Z7,905,7/19/2012,7/31/2014,742,2,2012,2014,3,EGM,F,0,49,51,Y,D,4,YES,R,YES
6.2E+15,ST CATHARINES,L2M 1L5,905,8/8/2012,8/31/2014,753,2,2012,2014,1,M,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 5V9,905,6/30/2015,6/30/2016,366,1,2015,2016,3,AEM,M,0,,,N,D,5,YES,R,YES
6.2E+15,ST CATHARINES,L2M 1V5,905,8/18/2012,8/31/2014,743,2,2012,2014,2,EM,F,0,49,51,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3B 1R5,289,8/17/2012,8/31/2014,744,2,2012,2014,2,EM,F,0,49,51,Y,D,2,YES,R,YES
6.2E+15,CALEDONIA,M3W 2N9,905,6/30/2015,6/30/2016,366,1,2015,2016,3,AEM,M,0,,,N,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2S 2P7,289,9/7/2012,9/30/2014,753,2,2012,2014,3,AEM,M,0,49,51,Y,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 0B5,905,9/7/2012,9/30/2014,753,2,2012,2014,2,GM,F,0,49,51,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 6N6,905,9/30/2012,9/30/2014,730,2,2012,2014,1,M,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 2P6,905,10/19/2012,10/31/2014,742,2,2012,2014,1,M,M,0,49,51,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 7B7,,12/21/2012,12/31/2014,740,2,2012,2014,1,M,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 3M3,289,12/24/2012,12/31/2014,737,2,2012,2014,3,EGM,F,0,49,51,Y,C,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 2L5,905,12/28/2012,12/31/2014,733,2,2012,2014,1,M,F,0,49,51,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 7J7,905,1/11/2013,1/31/2015,750,2,2013,2015,3,EGM,M,1,49,51,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C 1B2,905,7/2/2015,7/31/2016,395,1,2015,2016,2,EM,M,0,,,Y,D,5,YES,R,YES
6.2E+15,VINELAND,L0R 2C0,905,1/22/2013,3/31/2015,798,2,2013,2015,3,EGM,M,2,49,51,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2P 2N5,905,1/25/2013,1/31/2015,736,2,2013,2015,2,EM,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 6L7,905,7/3/2015,7/31/2016,394,1,2015,2016,3,AEM,M,0,,,N,C,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 7E1,905,4/11/2013,4/30/2015,749,2,2013,2015,2,EM,F,0,49,51,N,C,1,YES,R,YES
6.2E+15,PORT COLBORNE,L3K 2M6,905,5/10/2013,5/31/2015,751,2,2013,2015,2,GM,F,1,49,51,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 4W3,905,5/23/2013,5/31/2015,738,2,2013,2015,3,BEM,M,0,49,51,Y,D,5,YES,R,YES
6.2E+15,DUNNVILLE,N1A 2W1,905,5/29/2013,5/31/2015,732,2,2013,2015,2,MS,M,1,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 2G5,289,8/21/2013,11/30/2015,831,2,2013,2015,1,M,F,0,49,52,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2W 1B8,905,8/30/2013,8/31/2015,731,2,2013,2015,3,AEM,F,0,49,51,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2N 6N9,905,9/18/2013,9/30/2015,742,2,2013,2015,4,EGMW,F,0,49,51,N,C,1,YES,R,YES
6.2E+15,WELLANDPORT,L0R 2J0,905,7/6/2015,7/31/2016,391,1,2015,2016,1,M,F,0,,,Y,C,0,NO,R,YES
6.2E+15,FORT ERIE,L2A 2W8,289,9/25/2013,9/30/2015,735,2,2013,2015,3,EGM,F,0,49,51,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N 1X1,905,10/24/2013,12/31/2015,798,2,2013,2015,4,EFGM,F,3,49,51,Y,E,16,YES,R,YES
6.2E+15,YORK,N0A 1R0,905,11/26/2013,12/31/2015,765,2,2013,2015,4,AEGM,M,1,49,51,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H 2Z5,905,11/28/2013,2/29/2016,823,2,2013,2016,3,EGM,M,0,49,51,Y,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 3W1,905,11/28/2013,12/31/2015,763,2,2013,2015,2,EM,F,0,49,51,Y,D,5,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 7J9,905,7/6/2015,7/31/2016,391,1,2015,2016,4,EGMO,M,0,,,N,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2N 3J5,289,12/3/2013,12/31/2015,758,2,2013,2015,4,EFGM,F,0,49,51,Y,D,0,NO,R,YES
6.2E+15,WELLAND,L3B 5N4,905,12/11/2013,3/31/2016,841,2,2013,2016,2,EM,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 6K7,905,7/6/2015,7/31/2016,391,1,2015,2016,2,EM,M,0,,,Y,E,2,YES,R,YES
6.2E+15,ST CATHARINES,L2S 2M5,289,12/16/2013,3/31/2016,836,2,2013,2016,2,GM,M,0,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 2Y3,905,12/21/2013,12/31/2015,740,2,2013,2015,2,EM,M,0,49,51,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M 7Z1,905,1/6/2014,1/31/2016,755,2,2014,2016,2,EM,F,0,49,51,N,D,3,YES,R,YES
6.2E+15,WELLAND,L3B 2S4,905,1/10/2014,1/31/2016,751,2,2014,2016,3,EGM,M,1,49,51,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 4Y1,905,1/13/2014,1/31/2016,748,2,2014,2016,7,EFGMOSW,M,1,49,51,N,D,7,YES,R,YES
6.2E+15,ST CATHARINES,L2T 2J4,905,7/7/2015,7/31/2016,390,1,2015,2016,4,AEGM,M,0,,,Y,D,4,YES,R,YES
6.2E+15,ST CATHARINES,L2N 4N7,905,1/24/2014,1/31/2016,737,2,2014,2016,4,ABEM,M,0,49,51,Y,C,1,YES,R,YES
6.2E+15,FONTHILL,L0S 1E0,905,2/13/2014,2/29/2016,746,2,2014,2016,5,BEGMS,F,1,49,51,N,C,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M 1B4,905,2/24/2014,2/29/2016,735,2,2014,2016,4,EGMW,F,1,49,51,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 3E5,289,3/20/2014,3/31/2016,742,2,2014,2016,5,AEGMS,M,1,49,51,N,D,5,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 2A3,905,3/26/2014,6/30/2016,827,2,2014,2016,2,EM,F,0,49,51,Y,C,1,YES,R,YES
